species,scientific_name,latitude,longitude,year,month,day,country,phase
European pied flycatcher,Ficedula hypoleuca,60.417676,21.412354,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,62.126362,23.952727,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,63.839036,23.390287,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.162586,25.088482,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.596558,24.837694,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.563944,22.075181,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.71773,27.210517,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,65.018899,25.46236,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.596558,24.837694,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,62.235802,25.745971,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.740539,26.171494,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,62.226696,25.762811,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.596558,24.837694,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.994654,25.854633,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.221625,24.966323,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.455948,22.336407,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,65.204372,25.443245,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,64.677534,25.729661,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,61.561298,23.596827,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,62.815955,24.010606,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,68.726646,27.625852,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.417676,21.412354,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,64.677534,25.729661,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,62.126362,23.952727,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,61.561298,23.596827,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,62.815955,24.010606,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.596558,24.837694,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,65.204372,25.443245,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.162586,25.088482,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.563944,22.075181,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.71773,27.210517,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,65.018899,25.46236,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.866563,21.955404,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.950905,27.527147,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,63.839419,24.547219,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.994654,25.854633,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.221625,24.966323,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,63.839036,23.390287,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.455948,22.336407,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.596558,24.837694,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,62.235802,25.745971,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.596558,24.837694,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,68.726646,27.625852,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,65.566281,24.440082,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,61.998,22.159,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.221,25.078,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.869949,24.707306,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,63.377778,30.354404,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,61.981834,24.114926,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.420083,22.440838,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.393,25.01,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,61.449927,23.181839,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,61.958,21.996,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.709312,26.426582,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,61.251,28.885,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.803013,25.809403,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,62.134125,25.656049,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,68.663614,27.538776,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,62.773,22.837,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,64.169355,29.652735,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,62.966,28.479,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.535398,22.260258,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.353024,26.22869,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,62.182269,23.910112,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,65.248727,27.825815,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.886315,21.80468,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,61.998,22.159,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.543982,22.603935,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,63.904,23.959,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,62.773,22.837,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,64.169355,29.652735,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,62.966,28.479,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.535398,22.260258,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.353024,26.22869,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,63.456493,23.416328,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,65.248727,27.825815,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,65.566281,24.440082,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,61.006,26.589,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.221,25.078,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,63.377778,30.354404,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,61.981834,24.114926,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.420083,22.440838,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.899683,26.580477,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,61.251,28.885,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,62.182269,23.910112,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.803013,25.809403,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,62.134125,25.656049,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.886315,21.80468,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.543982,22.603935,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.393,25.01,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,63.904,23.959,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,61.449927,23.181839,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,63.456493,23.416328,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,61.454,22.116,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,62.701,26.449,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.391,22.245,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.29544,23.292288,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,63.15,21.548,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.415996,24.387556,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.772,28.09,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.401029,25.118023,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.562679,25.155945,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,61.424,22.555,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,64.224218,23.562604,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,61.471516,24.430329,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.115,24.189,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,60.671236,25.285379,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,63.15,21.548,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,64.224218,23.562604,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,62.939,27.611,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,61.039426,24.513134,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,61.245,27.018,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,61.566541,21.799734,2017,3,,Finland,Spring Migration
European pied flycatcher,Ficedula hypoleuca,5.935704,0.093384,2018,1,19.0,Ghana,Wintering
European pied flycatcher,Ficedula hypoleuca,9.249128,-1.861067,2018,1,22.0,Ghana,Wintering
European pied flycatcher,Ficedula hypoleuca,9.249128,-1.861067,2018,1,22.0,Ghana,Wintering
European pied flycatcher,Ficedula hypoleuca,9.249128,-1.861067,2018,1,22.0,Ghana,Wintering
European pied flycatcher,Ficedula hypoleuca,9.296375,-1.771631,2018,1,23.0,Ghana,Wintering
European pied flycatcher,Ficedula hypoleuca,8.281024,0.531691,2018,1,25.0,Ghana,Wintering
European pied flycatcher,Ficedula hypoleuca,7.185407,-1.752466,2018,1,21.0,Ghana,Wintering
European pied flycatcher,Ficedula hypoleuca,9.296375,-1.771631,2018,1,23.0,Ghana,Wintering
European pied flycatcher,Ficedula hypoleuca,9.296375,-1.771631,2018,1,23.0,Ghana,Wintering
European pied flycatcher,Ficedula hypoleuca,9.249128,-1.861067,2018,1,22.0,Ghana,Wintering
European pied flycatcher,Ficedula hypoleuca,7.185407,-1.752466,2018,1,21.0,Ghana,Wintering
European pied flycatcher,Ficedula hypoleuca,7.185407,-1.752466,2018,1,21.0,Ghana,Wintering
European pied flycatcher,Ficedula hypoleuca,7.185407,-1.752466,2018,1,21.0,Ghana,Wintering
